국가,차량 모델,연도,월,판매량,날짜,브랜드,카테고리
북미-미국,Pride / Rio (SC),2023,8,929,2023-08-01,기아,세단
북미-미국,Pride / Rio (SC),2024,8,929,2024-08-01,기아,세단
북미-미국,Seltos,2024,8,404,2024-08-01,기아,SUV
북미-미국,Seltos,2023,8,404,2023-08-01,기아,SUV
북미-미국,Seltos,2023,8,404,2023-08-01,기아,SUV
북미-미국,Seltos,2024,8,404,2024-08-01,기아,SUV
북미-미국,Seltos,2023,8,404,2023-08-01,기아,SUV
북미-미국,Seltos,2024,8,404,2024-08-01,기아,SUV
북미-미국,Seltos,2023,8,404,2023-08-01,기아,SUV
북미-미국,Sonet,2024,8,1557,2024-08-01,기아,SUV
북미-미국,Sonet,2023,8,1557,2023-08-01,기아,SUV
북미-미국,Sonet,2023,8,1557,2023-08-01,기아,SUV
북미-미국,Sonet,2024,8,1557,2024-08-01,기아,SUV
북미-미국,Sonet,2024,8,1557,2024-08-01,기아,SUV
북미-미국,Sonet,2023,8,1557,2023-08-01,기아,SUV
북미-미국,Sorento,2024,8,131,2024-08-01,기아,SUV
북미-미국,Sorento,2023,8,131,2023-08-01,기아,SUV
북미-미국,Sorento,2024,8,131,2024-08-01,기아,SUV
북미-미국,Sorento,2023,8,131,2023-08-01,기아,SUV
북미-미국,Sorento,2023,8,131,2023-08-01,기아,SUV
북미-미국,Sorento,2024,8,131,2024-08-01,기아,SUV
북미-미국,Soul,2024,8,3271,2024-08-01,기아,SUV
북미-미국,Soul,2024,8,3271,2024-08-01,기아,SUV
북미-미국,Soul,2023,8,3271,2023-08-01,기아,SUV
북미-미국,Sportage,2024,8,574,2024-08-01,기아,SUV
북미-미국,Sportage,2023,8,574,2023-08-01,기아,SUV
북미-미국,Sportage,2024,8,574,2024-08-01,기아,SUV
북미-미국,Sportage,2023,8,574,2023-08-01,기아,SUV
북미-미국,Sportage,2023,8,574,2023-08-01,기아,SUV
북미-미국,Sportage,2024,8,574,2024-08-01,기아,SUV
북미-미국,Sportage,2023,8,574,2023-08-01,기아,SUV
북미-미국,Sportage,2024,8,574,2024-08-01,기아,SUV
북미-미국,Stinger,2024,8,466,2024-08-01,기아,세단
북미-미국,Stinger,2023,8,466,2023-08-01,기아,세단
북미-미국,Stonic,2024,8,134,2024-08-01,기아,SUV
북미-미국,Stonic,2023,8,134,2023-08-01,기아,SUV
북미-미국,Stonic,2024,8,134,2024-08-01,기아,SUV
북미-미국,Stonic,2023,8,134,2023-08-01,기아,SUV
북미-미국,Telluride,2023,8,6916,2023-08-01,기아,SUV
북미-미국,Telluride,2024,8,6916,2024-08-01,기아,SUV
중동·아프리카,Bongo,2023,9,2,2023-09-01,기아,화물차
중동·아프리카,Bongo,2024,9,2,2024-09-01,기아,화물차
중동·아프리카,Bongo (CKD),2023,9,24,2023-09-01,기아,화물차
중동·아프리카,Bongo (CKD),2024,9,24,2024-09-01,기아,화물차
중동·아프리카,Bongo / Frontier,2024,9,117,2024-09-01,기아,화물차
중동·아프리카,Bongo / Frontier,2023,9,117,2023-09-01,기아,화물차
중동·아프리카,Bongo / Frontier,2024,9,117,2024-09-01,기아,화물차
중동·아프리카,Bongo / Frontier,2023,9,117,2023-09-01,기아,화물차
중동·아프리카,Carens MPV,2024,9,25,2024-09-01,기아,기타
중동·아프리카,Carens MPV,2023,9,25,2023-09-01,기아,기타
중동·아프리카,Carens MPV,2024,9,25,2024-09-01,기아,기타
중동·아프리카,Carens MPV,2023,9,25,2023-09-01,기아,기타
중동·아프리카,Carnival / Sedona,2024,9,12,2024-09-01,기아,기타
중동·아프리카,Carnival / Sedona,2023,9,12,2023-09-01,기아,기타
중동·아프리카,Carnival / Sedona,2024,9,12,2024-09-01,기아,기타
중동·아프리카,Carnival / Sedona,2023,9,12,2023-09-01,기아,기타
중동·아프리카,Cee'd,2023,9,4,2023-09-01,기아,기타
중동·아프리카,Cee'd,2024,9,4,2024-09-01,기아,기타
중동·아프리카,Cee'd CUV,2023,9,1,2023-09-01,기아,SUV
중동·아프리카,Cee'd CUV,2024,9,1,2024-09-01,기아,SUV
중동·아프리카,EV5,2024,9,3,2024-09-01,기아,SUV
중동·아프리카,EV5,2023,9,3,2023-09-01,기아,SUV
중동·아프리카,EV5,2024,9,3,2024-09-01,기아,SUV
중동·아프리카,EV6,2023,9,2,2023-09-01,기아,SUV
중동·아프리카,EV6,2024,9,2,2024-09-01,기아,SUV
중동·아프리카,EV6,2023,9,2,2023-09-01,기아,SUV
중동·아프리카,EV9,2024,9,1,2024-09-01,기아,SUV
중동·아프리카,EV9,2024,9,1,2024-09-01,기아,SUV
중동·아프리카,EV9,2023,9,1,2023-09-01,기아,SUV
중동·아프리카,EV9,2024,9,1,2024-09-01,기아,SUV
중동·아프리카,K3,2024,9,5,2024-09-01,기아,기타
중동·아프리카,K3,2023,9,5,2023-09-01,기아,기타
중동·아프리카,K3,2023,9,5,2023-09-01,기아,기타
중동·아프리카,K3,2024,9,5,2024-09-01,기아,기타
중동·아프리카,K3,2024,9,5,2024-09-01,기아,기타
중동·아프리카,K3,2023,9,5,2023-09-01,기아,기타
중동·아프리카,K3,2023,9,5,2023-09-01,기아,기타
중동·아프리카,K3,2024,9,5,2024-09-01,기아,기타
중동·아프리카,K5 / Optima,2024,9,1,2024-09-01,기아,세단
중동·아프리카,K5 / Optima,2023,9,1,2023-09-01,기아,세단
중동·아프리카,K5 / Optima,2023,9,1,2023-09-01,기아,세단
중동·아프리카,K5 / Optima,2024,9,1,2024-09-01,기아,세단
중동·아프리카,K5 / Optima,2024,9,1,2024-09-01,기아,세단
중동·아프리카,K5 / Optima,2023,9,1,2023-09-01,기아,세단
중동·아프리카,"K7,8 / Cadenza",2024,9,36,2024-09-01,기아,세단
중동·아프리카,"K7,8 / Cadenza",2023,9,36,2023-09-01,기아,세단
중동·아프리카,KX3 / Seltos,2024,9,7,2024-09-01,기아,SUV
중동·아프리카,Millitary (CKD),2023,9,5,2023-09-01,기아,기타
중동·아프리카,Millitary (CKD),2024,9,5,2024-09-01,기아,기타
중동·아프리카,Morning / Picanto,2024,9,50,2024-09-01,기아,경차
중동·아프리카,Morning / Picanto,2023,9,50,2023-09-01,기아,경차
중동·아프리카,Morning / Picanto,2024,9,50,2024-09-01,기아,경차
중동·아프리카,Morning / Picanto,2023,9,50,2023-09-01,기아,경차
중동·아프리카,Niro,2023,9,9,2023-09-01,기아,SUV
중동·아프리카,Niro,2024,9,9,2024-09-01,기아,SUV
중동·아프리카,Niro,2023,9,9,2023-09-01,기아,SUV
중동·아프리카,Niro EV,2024,9,3,2024-09-01,기아,SUV
중동·아프리카,Niro EV,2023,9,3,2023-09-01,기아,SUV
중동·아프리카,Niro Plus,2024,9,3,2024-09-01,기아,SUV
중동·아프리카,Niro Plus,2023,9,3,2023-09-01,기아,SUV
중동·아프리카,Niro Plus EV,2024,9,1,2024-09-01,기아,SUV
중동·아프리카,Niro Plus EV,2023,9,1,2023-09-01,기아,SUV
중동·아프리카,Pegas,2024,9,103,2024-09-01,기아,기타
중동·아프리카,Pegas,2023,9,103,2023-09-01,기아,기타
중동·아프리카,Pegas,2023,9,103,2023-09-01,기아,기타
중동·아프리카,Pegas,2024,9,103,2024-09-01,기아,기타
중동·아프리카,Pride / Rio,2024,9,2,2024-09-01,기아,세단
중동·아프리카,Pride / Rio,2023,9,2,2023-09-01,기아,세단
중동·아프리카,Pride / Rio (SC),2023,9,1,2023-09-01,기아,세단
중동·아프리카,Pride / Rio (SC),2024,9,1,2024-09-01,기아,세단
중동·아프리카,Seltos,2024,9,138,2024-09-01,기아,SUV
중동·아프리카,Seltos,2023,9,138,2023-09-01,기아,SUV
중동·아프리카,Seltos,2023,9,138,2023-09-01,기아,SUV
중동·아프리카,Seltos,2024,9,138,2024-09-01,기아,SUV
중동·아프리카,Seltos,2023,9,138,2023-09-01,기아,SUV
중동·아프리카,Seltos,2024,9,138,2024-09-01,기아,SUV
중동·아프리카,Seltos,2023,9,138,2023-09-01,기아,SUV
중동·아프리카,Sonet,2024,9,45,2024-09-01,기아,SUV
중동·아프리카,Sonet,2023,9,45,2023-09-01,기아,SUV
중동·아프리카,Sonet,2023,9,45,2023-09-01,기아,SUV
중동·아프리카,Sonet,2024,9,45,2024-09-01,기아,SUV
중동·아프리카,Sonet,2024,9,45,2024-09-01,기아,SUV
중동·아프리카,Sonet,2023,9,45,2023-09-01,기아,SUV
중동·아프리카,Sorento,2024,9,24,2024-09-01,기아,SUV
중동·아프리카,Sorento,2023,9,24,2023-09-01,기아,SUV
중동·아프리카,Sorento,2024,9,24,2024-09-01,기아,SUV
중동·아프리카,Sorento,2023,9,24,2023-09-01,기아,SUV
중동·아프리카,Sorento,2023,9,24,2023-09-01,기아,SUV
중동·아프리카,Sorento,2024,9,24,2024-09-01,기아,SUV
중동·아프리카,Soul,2024,9,1,2024-09-01,기아,SUV
중동·아프리카,Soul,2024,9,1,2024-09-01,기아,SUV
중동·아프리카,Soul,2023,9,1,2023-09-01,기아,SUV
중동·아프리카,Sportage,2024,9,116,2024-09-01,기아,SUV
중동·아프리카,Sportage,2023,9,116,2023-09-01,기아,SUV
중동·아프리카,Sportage,2024,9,116,2024-09-01,기아,SUV
중동·아프리카,Sportage,2023,9,116,2023-09-01,기아,SUV
중동·아프리카,Sportage,2023,9,116,2023-09-01,기아,SUV
중동·아프리카,Sportage,2024,9,116,2024-09-01,기아,SUV
중동·아프리카,Sportage,2023,9,116,2023-09-01,기아,SUV
중동·아프리카,Sportage,2024,9,116,2024-09-01,기아,SUV
중동·아프리카,Stinger,2024,9,13,2024-09-01,기아,세단
중동·아프리카,Stinger,2023,9,13,2023-09-01,기아,세단
중동·아프리카,Stonic,2024,9,19,2024-09-01,기아,SUV
중동·아프리카,Stonic,2023,9,19,2023-09-01,기아,SUV
중동·아프리카,Stonic,2024,9,19,2024-09-01,기아,SUV
중동·아프리카,Stonic,2023,9,19,2023-09-01,기아,SUV
중동·아프리카,Telluride,2023,9,49,2023-09-01,기아,SUV
중동·아프리카,Telluride,2024,9,49,2024-09-01,기아,SUV
아시아-기타,Bongo,2023,9,2,2023-09-01,기아,화물차
아시아-기타,Bongo,2024,9,2,2024-09-01,기아,화물차
아시아-기타,Bongo / Frontier,2024,9,137,2024-09-01,기아,화물차
아시아-기타,Bongo / Frontier,2023,9,137,2023-09-01,기아,화물차
아시아-기타,Bongo / Frontier,2024,9,137,2024-09-01,기아,화물차
아시아-기타,Bongo / Frontier,2023,9,137,2023-09-01,기아,화물차
아시아-기타,Bus (CKD),2023,9,26,2023-09-01,기아,화물차
아시아-기타,Bus (CKD),2024,9,26,2024-09-01,기아,화물차
아시아-기타,Carens MPV,2024,9,6,2024-09-01,기아,기타
아시아-기타,Carens MPV,2023,9,6,2023-09-01,기아,기타
아시아-기타,Carens MPV,2024,9,6,2024-09-01,기아,기타
아시아-기타,Carens MPV,2023,9,6,2023-09-01,기아,기타
아시아-기타,Carnival / Sedona,2024,9,433,2024-09-01,기아,기타
아시아-기타,Carnival / Sedona,2023,9,433,2023-09-01,기아,기타
아시아-기타,Carnival / Sedona,2024,9,433,2024-09-01,기아,기타
아시아-기타,Carnival / Sedona,2023,9,433,2023-09-01,기아,기타
아시아-기타,Cee'd,2023,9,15,2023-09-01,기아,기타
아시아-기타,Cee'd,2024,9,15,2024-09-01,기아,기타
아시아-기타,EV5,2024,9,362,2024-09-01,기아,SUV
아시아-기타,EV5,2023,9,362,2023-09-01,기아,SUV
아시아-기타,EV5,2024,9,362,2024-09-01,기아,SUV
아시아-기타,EV6,2023,9,77,2023-09-01,기아,SUV
아시아-기타,EV6,2024,9,77,2024-09-01,기아,SUV
아시아-기타,EV6,2023,9,77,2023-09-01,기아,SUV
아시아-기타,EV9,2024,9,4,2024-09-01,기아,SUV
아시아-기타,EV9,2024,9,4,2024-09-01,기아,SUV
아시아-기타,EV9,2023,9,4,2023-09-01,기아,SUV
아시아-기타,EV9,2024,9,4,2024-09-01,기아,SUV
아시아-기타,K3,2024,9,17,2024-09-01,기아,기타
아시아-기타,K3,2023,9,17,2023-09-01,기아,기타
아시아-기타,K3,2023,9,17,2023-09-01,기아,기타
아시아-기타,K3,2024,9,17,2024-09-01,기아,기타
아시아-기타,K3,2024,9,17,2024-09-01,기아,기타
아시아-기타,K3,2023,9,17,2023-09-01,기아,기타
아시아-기타,K3,2023,9,17,2023-09-01,기아,기타
아시아-기타,K3,2024,9,17,2024-09-01,기아,기타
아시아-기타,K5 / Optima,2024,9,2,2024-09-01,기아,세단
아시아-기타,K5 / Optima,2023,9,2,2023-09-01,기아,세단
아시아-기타,K5 / Optima,2023,9,2,2023-09-01,기아,세단
아시아-기타,K5 / Optima,2024,9,2,2024-09-01,기아,세단
아시아-기타,K5 / Optima,2024,9,2,2024-09-01,기아,세단
아시아-기타,K5 / Optima,2023,9,2,2023-09-01,기아,세단
아시아-기타,KX1,2023,9,2,2023-09-01,기아,SUV
아시아-기타,KX1,2024,9,2,2024-09-01,기아,SUV
아시아-기타,KX3 / Seltos,2024,9,61,2024-09-01,기아,SUV
아시아-기타,Morning / Picanto,2024,9,1,2024-09-01,기아,경차
아시아-기타,Morning / Picanto,2023,9,1,2023-09-01,기아,경차
아시아-기타,Morning / Picanto,2024,9,1,2024-09-01,기아,경차
아시아-기타,Morning / Picanto,2023,9,1,2023-09-01,기아,경차
아시아-기타,Niro,2023,9,121,2023-09-01,기아,SUV
아시아-기타,Niro,2024,9,121,2024-09-01,기아,SUV
아시아-기타,Niro,2023,9,121,2023-09-01,기아,SUV
아시아-기타,Niro EV,2024,9,16,2024-09-01,기아,SUV
아시아-기타,Niro EV,2023,9,16,2023-09-01,기아,SUV
아시아-기타,Niro Plus,2024,9,1,2024-09-01,기아,SUV
아시아-기타,Niro Plus,2023,9,1,2023-09-01,기아,SUV
아시아-기타,Niro Plus EV,2024,9,1,2024-09-01,기아,SUV
아시아-기타,Niro Plus EV,2023,9,1,2023-09-01,기아,SUV
아시아-기타,Pegas,2024,9,18,2024-09-01,기아,기타
아시아-기타,Pegas,2023,9,18,2023-09-01,기아,기타
아시아-기타,Pegas,2023,9,18,2023-09-01,기아,기타
아시아-기타,Pegas,2024,9,18,2024-09-01,기아,기타
아시아-기타,Pride / Rio,2024,9,1,2024-09-01,기아,세단
아시아-기타,Pride / Rio,2023,9,1,2023-09-01,기아,세단
아시아-기타,Pride / Rio (SC),2023,9,9,2023-09-01,기아,세단
아시아-기타,Pride / Rio (SC),2024,9,9,2024-09-01,기아,세단
아시아-기타,Seltos,2024,9,80,2024-09-01,기아,SUV
아시아-기타,Seltos,2023,9,80,2023-09-01,기아,SUV
아시아-기타,Seltos,2023,9,80,2023-09-01,기아,SUV
아시아-기타,Seltos,2024,9,80,2024-09-01,기아,SUV
아시아-기타,Seltos,2023,9,80,2023-09-01,기아,SUV
아시아-기타,Seltos,2024,9,80,2024-09-01,기아,SUV
아시아-기타,Seltos,2023,9,80,2023-09-01,기아,SUV
아시아-기타,Sonet,2024,9,86,2024-09-01,기아,SUV
아시아-기타,Sonet,2023,9,86,2023-09-01,기아,SUV
아시아-기타,Sonet,2023,9,86,2023-09-01,기아,SUV
아시아-기타,Sonet,2024,9,86,2024-09-01,기아,SUV
아시아-기타,Sonet,2024,9,86,2024-09-01,기아,SUV
아시아-기타,Sonet,2023,9,86,2023-09-01,기아,SUV
아시아-기타,Sorento,2024,9,35,2024-09-01,기아,SUV
아시아-기타,Sorento,2023,9,35,2023-09-01,기아,SUV
아시아-기타,Sorento,2024,9,35,2024-09-01,기아,SUV
아시아-기타,Sorento,2023,9,35,2023-09-01,기아,SUV
아시아-기타,Sorento,2023,9,35,2023-09-01,기아,SUV
아시아-기타,Sorento,2024,9,35,2024-09-01,기아,SUV
아시아-기타,Soul,2024,9,4,2024-09-01,기아,SUV
아시아-기타,Soul,2024,9,4,2024-09-01,기아,SUV
아시아-기타,Soul,2023,9,4,2023-09-01,기아,SUV
아시아-기타,Sportage,2024,9,91,2024-09-01,기아,SUV
아시아-기타,Sportage,2023,9,91,2023-09-01,기아,SUV
아시아-기타,Sportage,2024,9,91,2024-09-01,기아,SUV
아시아-기타,Sportage,2023,9,91,2023-09-01,기아,SUV
아시아-기타,Sportage,2023,9,91,2023-09-01,기아,SUV
아시아-기타,Sportage,2024,9,91,2024-09-01,기아,SUV
아시아-기타,Sportage,2023,9,91,2023-09-01,기아,SUV
아시아-기타,Sportage,2024,9,91,2024-09-01,기아,SUV
아시아-기타,Stinger,2024,9,180,2024-09-01,기아,세단
아시아-기타,Stinger,2023,9,180,2023-09-01,기아,세단
아시아-기타,Stonic,2024,9,540,2024-09-01,기아,SUV
아시아-기타,Stonic,2023,9,540,2023-09-01,기아,SUV
아시아-기타,Stonic,2024,9,540,2024-09-01,기아,SUV
아시아-기타,Stonic,2023,9,540,2023-09-01,기아,SUV
아시아-기타,Telluride,2023,9,3,2023-09-01,기아,SUV
아시아-기타,Telluride,2024,9,3,2024-09-01,기아,SUV
북미-캐나다,Carnival / Sedona,2024,9,297,2024-09-01,기아,기타
북미-캐나다,Carnival / Sedona,2023,9,297,2023-09-01,기아,기타
북미-캐나다,Carnival / Sedona,2024,9,297,2024-09-01,기아,기타
북미-캐나다,Carnival / Sedona,2023,9,297,2023-09-01,기아,기타
북미-캐나다,EV6,2023,9,75,2023-09-01,기아,SUV
북미-캐나다,EV6,2024,9,75,2024-09-01,기아,SUV
북미-캐나다,EV6,2023,9,75,2023-09-01,기아,SUV
북미-캐나다,EV9,2024,9,50,2024-09-01,기아,SUV
북미-캐나다,EV9,2024,9,50,2024-09-01,기아,SUV
북미-캐나다,EV9,2023,9,50,2023-09-01,기아,SUV
북미-캐나다,EV9,2024,9,50,2024-09-01,기아,SUV
북미-캐나다,K3,2024,9,5,2024-09-01,기아,기타
북미-캐나다,K3,2023,9,5,2023-09-01,기아,기타
북미-캐나다,K3,2023,9,5,2023-09-01,기아,기타
북미-캐나다,K3,2024,9,5,2024-09-01,기아,기타
북미-캐나다,K3,2024,9,5,2024-09-01,기아,기타
북미-캐나다,K3,2023,9,5,2023-09-01,기아,기타
북미-캐나다,K3,2023,9,5,2023-09-01,기아,기타
북미-캐나다,K3,2024,9,5,2024-09-01,기아,기타
북미-캐나다,Niro,2023,9,102,2023-09-01,기아,SUV
북미-캐나다,Niro,2024,9,102,2024-09-01,기아,SUV
북미-캐나다,Niro,2023,9,102,2023-09-01,기아,SUV
북미-캐나다,Niro EV,2024,9,82,2024-09-01,기아,SUV
북미-캐나다,Niro EV,2023,9,82,2023-09-01,기아,SUV
북미-캐나다,Optima / K5,2023,9,15,2023-09-01,기아,세단
북미-캐나다,Optima / K5,2024,9,15,2024-09-01,기아,세단
북미-캐나다,Pride / Rio (SC),2023,9,1,2023-09-01,기아,세단
북미-캐나다,Pride / Rio (SC),2024,9,1,2024-09-01,기아,세단
북미-캐나다,Seltos,2024,9,984,2024-09-01,기아,SUV
북미-캐나다,Seltos,2023,9,984,2023-09-01,기아,SUV
북미-캐나다,Seltos,2023,9,984,2023-09-01,기아,SUV
북미-캐나다,Seltos,2024,9,984,2024-09-01,기아,SUV
북미-캐나다,Seltos,2023,9,984,2023-09-01,기아,SUV
북미-캐나다,Seltos,2024,9,984,2024-09-01,기아,SUV
북미-캐나다,Seltos,2023,9,984,2023-09-01,기아,SUV
북미-캐나다,Sorento,2024,9,22,2024-09-01,기아,SUV
북미-캐나다,Sorento,2023,9,22,2023-09-01,기아,SUV
북미-캐나다,Sorento,2024,9,22,2024-09-01,기아,SUV
북미-캐나다,Sorento,2023,9,22,2023-09-01,기아,SUV
북미-캐나다,Sorento,2023,9,22,2023-09-01,기아,SUV
북미-캐나다,Sorento,2024,9,22,2024-09-01,기아,SUV
북미-캐나다,Soul,2024,9,132,2024-09-01,기아,SUV
북미-캐나다,Soul,2024,9,132,2024-09-01,기아,SUV
북미-캐나다,Soul,2023,9,132,2023-09-01,기아,SUV
북미-캐나다,Soul EV,2024,9,25,2024-09-01,기아,SUV
북미-캐나다,Soul EV,2023,9,25,2023-09-01,기아,SUV
북미-캐나다,Sportage,2024,9,776,2024-09-01,기아,SUV
북미-캐나다,Sportage,2023,9,776,2023-09-01,기아,SUV
북미-캐나다,Sportage,2024,9,776,2024-09-01,기아,SUV
북미-캐나다,Sportage,2023,9,776,2023-09-01,기아,SUV
북미-캐나다,Sportage,2023,9,776,2023-09-01,기아,SUV
북미-캐나다,Sportage,2024,9,776,2024-09-01,기아,SUV
북미-캐나다,Sportage,2023,9,776,2023-09-01,기아,SUV
북미-캐나다,Sportage,2024,9,776,2024-09-01,기아,SUV
북미-캐나다,Stinger,2024,9,7,2024-09-01,기아,세단
북미-캐나다,Stinger,2023,9,7,2023-09-01,기아,세단
북미-캐나다,Telluride,2023,9,215,2023-09-01,기아,SUV
북미-캐나다,Telluride,2024,9,215,2024-09-01,기아,SUV
아시아-중국,Carnival,2023,9,44,2023-09-01,기아,기타
아시아-중국,Carnival,2024,9,44,2024-09-01,기아,기타
아시아-중국,EV5,2024,9,103,2024-09-01,기아,SUV
아시아-중국,EV5,2023,9,103,2023-09-01,기아,SUV
아시아-중국,EV5,2024,9,103,2024-09-01,기아,SUV
아시아-중국,EV6,2023,9,4,2023-09-01,기아,SUV
아시아-중국,EV6,2024,9,4,2024-09-01,기아,SUV
아시아-중국,EV6,2023,9,4,2023-09-01,기아,SUV
아시아-중국,Forte,2023,9,1468,2023-09-01,기아,기타
아시아-중국,Forte,2024,9,1468,2024-09-01,기아,기타
아시아-중국,K3,2024,9,671,2024-09-01,기아,기타
아시아-중국,K3,2023,9,671,2023-09-01,기아,기타
아시아-중국,K3,2023,9,671,2023-09-01,기아,기타
아시아-중국,K3,2024,9,671,2024-09-01,기아,기타
아시아-중국,K3,2024,9,671,2024-09-01,기아,기타
아시아-중국,K3,2023,9,671,2023-09-01,기아,기타
아시아-중국,K3,2023,9,671,2023-09-01,기아,기타
아시아-중국,K3,2024,9,671,2024-09-01,기아,기타
아시아-중국,K5 / Optima,2024,9,115,2024-09-01,기아,세단
아시아-중국,K5 / Optima,2023,9,115,2023-09-01,기아,세단
아시아-중국,K5 / Optima,2023,9,115,2023-09-01,기아,세단
아시아-중국,K5 / Optima,2024,9,115,2024-09-01,기아,세단
아시아-중국,K5 / Optima,2024,9,115,2024-09-01,기아,세단
아시아-중국,K5 / Optima,2023,9,115,2023-09-01,기아,세단
아시아-중국,KX1,2023,9,446,2023-09-01,기아,SUV
아시아-중국,KX1,2024,9,446,2024-09-01,기아,SUV
아시아-중국,KX3,2023,9,970,2023-09-01,기아,SUV
아시아-중국,KX3 / Seltos,2024,9,840,2024-09-01,기아,SUV
아시아-중국,KX5 / Sportage,2024,9,1446,2024-09-01,기아,SUV
아시아-중국,Pegas,2024,9,5,2024-09-01,기아,기타
아시아-중국,Pegas,2023,9,5,2023-09-01,기아,기타
아시아-중국,Pegas,2023,9,5,2023-09-01,기아,기타
아시아-중국,Pegas,2024,9,5,2024-09-01,기아,기타
